Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2009123066947,2009-12-28 00:00:00,2009-12-22 05:50:00,BNA,Nashville International,Southwest Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,9.0,Denied,0.0,Deny,5.0,9.0
2005040181105,2005-03-29 00:00:00,2005-03-15 00:00:00,PHL,Philadelphia International Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,108.99,Approved,108.99,Approve in Full,14.0,0.0
2007040223384,2007-03-30 00:00:00,2007-03-19 00:00:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Jewelry - Fine,605.68,Settled,477.84,Settle,11.0,127.83999999999997
2005091492493,2005-09-06 00:00:00,2005-07-19 00:00:00,SAV,Savannah International,Air Tran Airlines(do not use),Passenger Property Loss,Checkpoint,Other,126.86,Denied,0.0,Deny,49.0,126.86
2008050843986,2008-05-06 00:00:00,2008-03-30 00:00:00,BOS,Boston (Logan) International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc),250.0,Denied,0.0,Deny,37.0,250.0
2008011638063,2008-01-11 00:00:00,2008-01-07 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checkpoint,Other,145.78,Approved,145.78,Approve in Full,4.0,0.0
2008010737427,2007-12-26 00:00:00,2007-11-12 00:00:00,RDU,Raleigh-Durham International,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),75.0,Denied,0.0,Deny,44.0,75.0
2006120716838,2006-11-30 00:00:00,2006-11-26 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),242.9,Denied,0.0,Deny,4.0,242.9
2009062260495,2009-06-17 00:00:00,2009-05-19 00:00:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines,Property Damage,Checkpoint,Luggage (all types including footlockers),90.0,Approved,90.0,Approve in Full,29.0,0.0
2006011199325,2006-01-05 00:00:00,2005-11-19 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Passenger Property Loss,Checkpoint,Cameras - Digital,250.0,Settled,125.14,Settle,47.0,124.86
0716017M,2003-07-16 00:00:00,2003-06-08 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,422.2,Denied,0.0,Deny,38.0,422.2
2004102165421,2004-09-28 00:00:00,2004-07-30 00:00:00,PIE,St. Petersburg-Clearwater International,USA 3000 (U5),Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),107.0,Approved,107.0,Approve in Full,60.0,0.0
2009072261625,2009-07-16 00:00:00,2009-06-19 00:00:00,ONT,Ontario International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,10.0,Denied,0.0,Deny,27.0,10.0
2005041382435,2005-04-12 00:00:00,2005-03-15 00:00:00,HSV,Huntsville International Airport,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),70.1,Settled,26.95,Settle,28.0,43.14999999999999
2006082211359,2006-08-18 00:00:00,2006-08-13 00:00:00,COS,Colorado Springs Municipal,UAL,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cameras - Non-electronic (Camera supplies; lenses; projectors; etc.),600.0,Settled,417.08,Settle,5.0,182.92000000000002
2005103195453,2005-10-24 00:00:00,2005-10-05 00:00:00,MYR,Myrtle Beach International,Spirit Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),74.19,Approved,74.19,Approve in Full,19.0,0.0
2009110565154,2009-11-02 00:00:00,2009-10-05 05:40:00,MSY,New Orleans International,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,1199.99,Settled,771.54,Settle,27.0,428.45000000000005
2008111852361,2008-11-13 00:00:00,2008-11-11 00:00:00,F,Foreign airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,40.0,Denied,0.0,Deny,2.0,40.0
2008081848700,2008-08-13 00:00:00,2008-08-06 00:00:00,F,Foreign airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Alcoholic beverages,474.0,Denied,0.0,Deny,7.0,474.0
2004122971650,2004-12-02 00:00:00,2004-11-15 00:00:00,ABQ,Albuquerque International Sunport Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,32.73,Approved,32.73,Approve in Full,17.0,0.0
2007011718896,2007-01-10 00:00:00,2006-12-25 00:00:00,BOS,Boston (Logan) International Airport,USAir,Passenger Property Loss,Checked Baggage,Cameras - Digital,249.99,Settled,66.06,Settle,16.0,183.93
2006041304475,2006-04-05 00:00:00,2006-03-18 00:00:00,OAK,Metropolitan Oakland International,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,656.0,Denied,0.0,Deny,18.0,656.0
2008041042381,2008-04-02 00:00:00,2008-03-05 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,100.0,Settled,50.0,Settle,28.0,50.0
2004061055367,2004-05-27 00:00:00,2004-05-18 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,100.77,Approved,100.77,Approve in Full,9.0,0.0
2009102064552,2009-10-13 00:00:00,2008-05-15 06:20:00,STL,Lambert St. Louis International,American Airlines,Property Damage,Checkpoint,Computer - Laptop,978.0,Approved,978.0,Approve in Full,515.0,0.0
2006120716849,2006-11-24 00:00:00,2006-11-07 00:00:00,GSP,Greenville-Spartanburg,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),129.0,Settled,64.5,Settle,17.0,64.5
0105432M,2004-01-05 00:00:00,2003-10-02 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,63.59,Settled,31.8,Settle,95.0,31.790000000000003
0219668M,2004-02-19 00:00:00,2004-01-24 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Other,60.0,Denied,0.0,Deny,26.0,60.0
2004052553384,2004-04-20 00:00:00,2004-03-31 00:00:00,BNA,Nashville International,Southwest Airlines,Property Damage,Checked Baggage,Other,360.0,Approved,360.0,Approve in Full,20.0,0.0
0129053L,2003-01-29 00:00:00,2003-01-01 00:00:00,TUS,Tucson International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,125.0,Approved,125.0,Approve in Full,28.0,0.0
2007020920642,2007-02-08 00:00:00,2007-02-02 00:00:00,MKE,General Mitchell International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cell Phones; Computer - Laptop,650.0,Denied,0.0,Deny,6.0,650.0
2006061307891,2006-06-06 00:00:00,2006-05-29 00:00:00,LGA,LaGuardia,Jet Blue,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,45.0,Denied,0.0,Deny,8.0,45.0
2010010467053,2009-12-24 00:00:00,2009-12-14 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Passenger Property Loss,Checked Baggage,Locks,21.8,Approved,21.8,Approve in Full,10.0,0.0
2007060526302,2007-05-30 00:00:00,2007-05-20 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Air Tran Airlines(do not use),Property Damage,Checked Baggage,Dishes; Pottery; Glassware; Plasticware,195.72,Approved,195.72,Approve in Full,10.0,0.0
2006112015856,2006-11-13 00:00:00,2006-09-04 00:00:00,ABQ,Albuquerque International Sunport Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,280.0,Settled,257.35,Settle,70.0,22.649999999999977
2004072960230,2004-07-09 00:00:00,2004-05-25 00:00:00,HNL,Honolulu International Airport,Continental Airlines,Property Damage,Checked Baggage,Other,72.63,Settled,32.5,Settle,45.0,40.129999999999995
2007021520956,2007-02-13 00:00:00,2007-02-05 00:00:00,RIC,Richmond International,Jet Blue,Passenger Property Loss,Checked Baggage,Cameras - Digital,150.0,Settled,75.0,Settle,8.0,75.0
2006013100686,2006-01-24 00:00:00,2005-12-28 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,94.87,Denied,0.0,Deny,27.0,94.87
2008031441023,2008-03-03 00:00:00,2008-02-01 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,20.0,Denied,0.0,Deny,31.0,20.0
2004122370805,2004-11-04 00:00:00,2004-10-04 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Passenger Property Loss,Checkpoint,Medicines,811.38,Settled,655.7,Settle,31.0,155.67999999999995
2006010698963,2005-12-30 00:00:00,2005-08-12 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),81.39,Denied,0.0,Deny,140.0,81.39
2005041182228,2005-04-08 00:00:00,2004-12-20 00:00:00,PDX,Portland International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),25.0,Approved,25.0,Approve in Full,109.0,0.0
2006091312461,2006-09-07 00:00:00,2006-09-04 00:00:00,TRI,Tri-Cities Regional,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,9.49,Approved,9.49,Approve in Full,3.0,0.0
2005070588273,2005-07-01 00:00:00,2005-06-09 00:00:00,CAK,Akron-Canton Regional,Air Tran Airlines(do not use),Property Damage,Checked Baggage,Cameras - Digital,81.0,Approved,81.0,Approve in Full,22.0,0.0
2004120868900,2004-08-31 00:00:00,2004-07-27 00:00:00,LAX,Los Angeles International Airport,Singapore Airlines,Passenger Property Loss,Checked Baggage,Other,268.33,Settled,230.34,Settle,35.0,37.98999999999998
2006112015854,2006-11-13 00:00:00,2006-08-15 00:00:00,PHL,Philadelphia International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,757.0,Denied,0.0,Deny,90.0,757.0
2004091663037,2004-08-03 00:00:00,2004-07-22 00:00:00,TPA,Tampa International,Jet Blue,Property Damage,Checked Baggage,Locks,21.4,Approved,21.4,Approve in Full,12.0,0.0
2006052506999,2006-05-23 00:00:00,2006-05-15 00:00:00,LAX,Los Angeles International Airport,American Airlines,Property Damage,Checked Baggage,Bags - Fabric; plastic; etc. (not purses),200.0,Settled,100.0,Settle,8.0,100.0
2006042505165,2006-04-18 00:00:00,2006-03-20 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),189.2,Settled,50.0,Settle,29.0,139.2
2006121417073,2006-12-07 00:00:00,2006-12-05 00:00:00,SAT,San Antonio International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,56.0,Approved,56.0,Approve in Full,2.0,0.0
2006051806573,2006-05-16 00:00:00,2006-05-13 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Continental Airlines,Property Damage,Checked Baggage,Cameras - Digital; Other,300.0,Denied,0.0,Deny,3.0,300.0
2009041657665,2009-03-31 00:00:00,2009-02-18 00:00:00,PHL,Philadelphia International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,331.68,Denied,0.0,Deny,41.0,331.68
2005020275320,2005-01-19 00:00:00,2004-10-20 00:00:00,DCA,Ronald Reagan Washington National Airport,Air Canada,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,300.0,Denied,0.0,Deny,91.0,300.0
2008051644388,2008-05-14 00:00:00,2008-05-07 00:00:00,SAN,San Diego International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Brushes - Hair; Clothes; etc.,15.0,Denied,0.0,Deny,7.0,15.0
2006051906590,2006-05-17 00:00:00,2006-02-10 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Barber Supplies - Scissors; shears; elecric razors; etc.; Batteries - Dry cell only; Clocks - Inexpensive ($75.00 or less),368.92,Denied,0.0,Deny,96.0,368.92
2005090192052,2005-08-29 00:00:00,2005-08-09 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),15.0,Denied,0.0,Deny,20.0,15.0
1117550M,2003-11-17 00:00:00,2003-11-05 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Locks,43.09,Denied,0.0,Deny,12.0,43.09
0402046L,2003-04-02 00:00:00,2003-03-17 00:00:00,TUL,Tulsa International Airport,Northwest Airlines,Property Damage,Checked Baggage,Locks,200.0,Settled,48.0,Settle,16.0,152.0
2004071058960,2004-06-25 00:00:00,2004-05-28 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,2061.49,Settled,1882.11,Settle,28.0,179.37999999999988
2004062857491,2004-06-04 00:00:00,2004-05-10 00:00:00,BOS,Boston (Logan) International Airport,Delta Air Lines,Property Damage,Checkpoint,Computer - Laptop,150.0,Approved,150.0,Approve in Full,25.0,0.0
2007032622994,2007-03-23 00:00:00,2007-03-14 00:00:00,JFK,John F. Kennedy International,UAL,Property Damage,Checked Baggage,Computer - Laptop,600.0,Denied,0.0,Deny,9.0,600.0
2006061508009,2006-06-14 00:00:00,2006-05-26 00:00:00,LGA,LaGuardia,American Airlines,Passenger Property Loss,Checked Baggage,Other,125.7,Denied,0.0,Deny,19.0,125.7
0320025L,2003-03-20 00:00:00,2003-03-08 00:00:00,IAH,Houston - George Bush Intercontinental Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,50.0,Approved,50.0,Approve in Full,12.0,0.0
2009022455771,2009-02-04 00:00:00,2009-01-21 00:00:00,DEN,Denver International Airport,Frontier Airlines,Property Damage,Checked Baggage,Cell Phones; GPS - Global Positioning System,65.0,Denied,0.0,Deny,14.0,65.0
2010010567105,2009-12-28 00:00:00,2008-12-05 11:00:00,ELP,El Paso International Airport,UAL,Passenger Property Loss,Checked Baggage,Alcoholic beverages,150.7,Denied,0.0,Deny,387.0,150.7
2007091231709,2007-09-07 00:00:00,2007-08-03 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Locks,27.8,Denied,0.0,Deny,35.0,27.8
2006110815344,2006-11-01 00:00:00,2006-10-27 00:00:00,LAX,Los Angeles International Airport,American Airlines,Passenger Property Loss,Checkpoint,Cell Phones,172.49,Denied,0.0,Deny,5.0,172.49
2009103064977,2009-10-26 00:00:00,2009-10-22 11:15:00,SNA,John Wayne,American Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,135.0,Settled,67.5,Settle,3.0,67.5
2007102634000,2007-10-22 00:00:00,2004-08-07 00:00:00,SEA,Seattle-Tacoma International,UAL,Passenger Property Loss,Checkpoint,Currency,100.0,Denied,0.0,Deny,1171.0,100.0
0202242M,2004-02-02 00:00:00,2004-01-15 00:00:00,MCO,Orlando International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,110.0,Approved,110.0,Approve in Full,18.0,0.0
2009031256182,2009-02-22 00:00:00,2009-02-04 00:00:00,LAX,Los Angeles International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cell Phones,27.11,Approved,27.11,Approve in Full,18.0,0.0
0326087L,2003-03-26 00:00:00,2003-01-10 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,British Airways,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,119.98,Approved,119.98,Approve in Full,75.0,0.0
2005070188126,2005-06-28 00:00:00,2005-06-19 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,15.75,Denied,0.0,Deny,9.0,15.75
2004102265538,2004-09-09 00:00:00,2004-07-08 00:00:00,PWM,Portland International Jetport,American Airlines,Property Damage,Checked Baggage,Other,73.83,Approved,61.5,Approve in Full,63.0,12.329999999999998
2005120797094,2005-11-22 00:00:00,2005-09-21 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Lufthansa,Passenger Property Loss,Checked Baggage,Other,43.61,Denied,0.0,Deny,62.0,43.61
2009010654136,2008-12-29 00:00:00,2008-12-23 00:00:00,MIA,Miami International Airport,Delta Air Lines,Property Damage,Checkpoint,Luggage (all types including footlockers),50.0,Approved,50.0,Approve in Full,6.0,0.0
2004060955181,2004-05-13 00:00:00,2004-04-11 00:00:00,DEN,Denver International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,64.0,Approved,64.0,Approve in Full,32.0,0.0
2007110234432,2007-10-30 00:00:00,2007-10-14 00:00:00,IAD,Washington Dulles International,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),73.0,Denied,0.0,Deny,16.0,73.0
2007101233365,2007-10-09 00:00:00,2007-09-29 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,15.0,Denied,0.0,Deny,10.0,15.0
2005071989236,2005-07-15 00:00:00,2005-06-07 00:00:00,PHL,Philadelphia International Airport,USAir,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers),800.0,Denied,0.0,Deny,38.0,800.0
2007110734658,2007-11-02 00:00:00,2007-10-14 00:00:00,ABQ,Albuquerque International Sunport Airport,Southwest Airlines,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,261.84,Approved,261.84,Approve in Full,19.0,0.0
2008110551924,2008-10-23 00:00:00,2008-10-12 00:00:00,SUX,Sioux Gateway,Northwest Airlines,Property Damage,Checked Baggage,Locks,36.68,Denied,0.0,Deny,11.0,36.68
2005032379585,2005-03-07 00:00:00,2005-02-08 00:00:00,HDN,Yampa Valley Regional,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),65.0,Approved,65.0,Approve in Full,27.0,0.0
2005051985060,2005-05-17 00:00:00,2005-05-03 00:00:00,LGA,LaGuardia,American Airlines,Property Damage,Checked Baggage,Other,418.7,Approved,418.7,Approve in Full,14.0,0.0
0627047M,2003-06-27 00:00:00,2003-06-20 00:00:00,RIC,Richmond International,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,239.56,Approved,239.56,Approve in Full,7.0,0.0
2008052744831,2008-05-22 00:00:00,2008-05-21 00:00:00,SDF,Louisville International,USAir,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Cell Phones,100.0,Approved,100.0,Approve in Full,1.0,0.0
2009112765786,2009-11-16 00:00:00,2009-10-24 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines,Property Damage,Checked Baggage,Other,104.94,Approved,104.94,Approve in Full,23.0,0.0
2005101494560,2005-10-07 00:00:00,2005-09-27 00:00:00,MKE,General Mitchell International Airport,Midwest Express Airlines,Passenger Property Loss,Checked Baggage,Medicines,6.5,Denied,0.0,Deny,10.0,6.5
2006012500322,2006-01-20 00:00:00,2005-10-13 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),118.56,Denied,0.0,Deny,99.0,118.56
2007121436506,2007-12-11 00:00:00,2007-10-25 00:00:00,BQN,Rafael Hernandez,Jet Blue,Property Damage,Checked Baggage,Luggage (all types including footlockers),89.99,Denied,0.0,Deny,47.0,89.99
2007062127351,2007-06-20 00:00:00,2007-06-19 00:00:00,PHX,Phoenix Sky Harbor International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Locks,25.0,Settled,12.5,Settle,1.0,12.5
